bioguideID,startingNW,currentNW,DisclosureChange,DisclosurePctChange,DailyChange,DailyPctChange,imageURL,directOrderName,state,party,activeSenate,activeHouse,birthYear,uploaded
H001096,3977000,3999085.22573024,22085.2257302385,0.555323754846328,-221.808042581659,-0.0055,https://www.congress.gov/img/member/h001096_200.jpg,Harriet M. Hageman,Wyoming,Republican,0,1,1962,2025-09-18 15:05:36.289083
H001098,833000,833000,0,0,0,0,https://www.congress.gov/img/member/67742a6f0b34857ecc9090c5_200.jpg,Abraham Hamadeh,Arizona,Republican,0,1,1991,2025-09-18 15:05:36.289083
H001099,8793000,8961262.09984862,168262.099848624,1.91359149151171,6178.62663382478,0.069,https://www.congress.gov/img/member/67742ab50b34857ecc9090cb_200.jpg,Mike Haridopolos,Florida,Republican,0,1,1970,2025-09-18 15:05:36.289083
H001100,513000,521613.185369564,8613.1853695637,1.67898350283893,244.935352278699,0.047,https://www.congress.gov/img/member/67742c5e0b34857ecc9090d1_200.jpg,Jeff Hurd,Colorado,Republican,0,1,1979,2025-09-18 15:05:36.289083
H001101,8811000,8811415.22114249,415.221142493188,0.00471253140952433,-25.4254836067557,-0.0003,https://www.congress.gov/img/member/67742ca40b34857ecc9090d7_200.jpg,Pat Harrigan,North Carolina,Republican,0,1,1987,2025-09-18 15:05:36.289083
H001102,1745500,1763949.4625881,18449.4625881028,1.05697293543986,-1570.01168200723,-0.0889,https://www.congress.gov/img/member/67742d1b0b34857ecc9090dd_200.jpg,Mark Harris,North Carolina,Republican,0,1,1966,2025-09-18 15:05:36.289083
H001103,420500,448659.878907509,28159.8789075087,6.69676073900325,1587.55271174468,0.3551,https://www.congress.gov/img/member/67742d980b34857ecc9090e3_200.jpg,Pablo Hernández,Puerto Rico,Democratic,0,1,1991,2025-09-18 15:05:36.289083
I000056,282433000,284486466.200356,2053466.20035571,0.727063126601958,205997.832453728,0.0725,https://www.congress.gov/img/member/i000056_200.jpg,Darrell Issa,California,Republican,0,1,1953,2025-09-18 15:05:36.289083
I000058,1234000,1290351.73242437,56351.7324243665,4.56659095821447,2906.92138703656,0.2258,https://www.congress.gov/img/member/i000058_200.jpg,Glenn Ivey,Maryland,Democratic,0,1,1961,2025-09-18 15:05:36.289083
J000020,28177000,28542867.0371645,365867.037164547,1.2984598685614,21616.3691215478,0.0758,https://www.congress.gov/img/member/j000020_200.jpg,Chris Jacobs,New York,Republican,0,0,1966,2025-09-18 15:05:36.289083
J000288,32500,32500,0,0,0,0,https://www.congress.gov/img/member/j000288_200.jpg,"Henry C. '"Hank'" Johnson, Jr.",Georgia,Democratic,0,1,1954,2025-09-18 15:05:36.289083
J000289,282500,282500,0,0,0,0,https://www.congress.gov/img/member/j000289_200.jpg,Jim Jordan,Ohio,Republican,0,1,1964,2025-09-18 15:05:36.289083
J000293,64933000,67355623.9969734,2422623.99697343,3.73095959985435,64670.8826225251,0.0961,https://www.congress.gov/img/member/j000293_200.jpg,Ron Johnson,Wisconsin,Republican,1,0,1955,2025-09-18 15:05:36.289083
J000294,574000,587134.172093744,13134.172093744,2.28818329159304,38.3296639110195,0.0065,https://www.congress.gov/img/member/j000294_200.jpg,Hakeem S. Jeffries,New York,Democratic,0,1,1970,2025-09-18 15:05:36.289083
J000295,4473500,4725368.29315785,251868.293157849,5.6302289741332,8514.16623498872,0.1805,https://www.congress.gov/img/member/j000295_200.jpg,David P. Joyce,Ohio,Republican,0,1,1957,2025-09-18 15:05:36.289083
J000298,1481500,1568872.35363531,87372.3536353097,5.89756015088152,453.051809689729,0.0289,https://www.congress.gov/img/member/116_rp_wa_7_jayapal_pramila_200.jpg,Pramila Jayapal,Washington,Democratic,0,1,1965,2025-09-18 15:05:36.289083
J000301,6983500,6983500,0,0,0,0,https://www.congress.gov/img/member/j000301_200.jpg,Dusty Johnson,South Dakota,Republican,0,1,1976,2025-09-18 15:05:36.289083
J000302,17065001,17065001,0,0,0,0,https://www.congress.gov/img/member/j000302_200.jpg,John Joyce,Pennsylvania,Republican,0,1,1957,2025-09-18 15:05:36.289083
J000304,1660000,1686864.49046568,26864.4904656766,1.61834279913715,1961.52831635671,0.1164,https://www.congress.gov/img/member/j000304_200.jpg,Ronny Jackson,Texas,Republican,0,1,1967,2025-09-18 15:05:36.289083
J000305,85420000,87061850.0685747,1641850.06857474,1.9220909255148,216366.86663954,0.2491,https://www.congress.gov/img/member/j000305_200.jpg,Sara Jacobs,California,Democratic,0,1,1989,2025-09-18 15:05:36.289083
J000307,6420000,6497968.97522452,77968.9752245229,1.21447001907357,3065.49184230249,0.0472,https://www.congress.gov/img/member/j000307_200.jpg,John James,Michigan,Republican,0,1,1981,2025-09-18 15:05:36.289083
J000308,912500,919136.392670418,6636.3926704179,0.727275909086894,-28.542449124041,-0.0031,https://www.congress.gov/img/member/j000308_200.jpg,Jeff Jackson,North Carolina,Democratic,0,0,1982,2025-09-18 15:05:36.289083
J000309,2900000,3133367.51459876,233367.514598755,8.04715567581914,14428.2295803954,0.4626,https://www.congress.gov/img/member/j000309_200.jpg,Jonathan L. Jackson,Illinois,Democratic,0,1,1966,2025-09-18 15:05:36.289083
J000310,46365000,47239442.784973,874442.784973025,1.88599759511059,22727.0254743248,0.0481,https://www.congress.gov/img/member/67742df60b34857ecc9090e9_200.jpg,Julie Johnson,Texas,Democratic,0,1,1966,2025-09-18 15:05:36.289083
J000311,1057000,1093249.23827065,36249.2382706497,3.42944543714756,1236.39383901958,0.1132,https://www.congress.gov/img/member/67742e330b34857ecc9090ef_200.jpg,Brian Jack,Georgia,Republican,0,1,1988,2025-09-18 15:05:36.289083
J000312,664205000,664242715.780492,37715.7804917097,0.00567833432324504,13599.5632686615,0.002,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Senator_Jim_Justice_Official_Portrait.jpg/500px-Senator_Jim_Justice_Official_Portrait.jpg,James C. Justice,West Virginia,Republican,1,0,1951,2025-09-18 15:05:36.289083
K000009,1048500,1065908.34805654,17408.3480565371,1.66030978126248,-762.257067132974,-0.0715,https://www.congress.gov/img/member/k000009_200.jpg,Marcy Kaptur,Ohio,Democratic,0,1,1946,2025-09-18 15:05:36.289083
K000367,2272500,2272500,0,0,0,0,https://www.congress.gov/img/member/k000367_200.jpg,Amy Klobuchar,Minnesota,Democratic,1,0,1960,2025-09-18 15:05:36.289083
K000375,3128000,3151368.5058409,23368.5058408966,0.747074994913575,647.181707496755,0.0205,https://www.congress.gov/img/member/k000375_200.jpg,William R. Keating,Massachusetts,Democratic,0,1,1952,2025-09-18 15:05:36.289083
K000376,15164000,15877196.9292447,713196.929244712,4.7032242762115,25730.5303668119,0.1623,https://www.congress.gov/img/member/k000376_200.jpg,Mike Kelly,Pennsylvania,Republican,0,1,1948,2025-09-18 15:05:36.289083
K000377,20447500,20447500,0,0,0,0,https://www.congress.gov/img/member/k000377_200.jpg,Mark Kelly,Arizona,Democratic,1,0,1964,2025-09-18 15:05:36.289083
K000380,765000,765000,0,0,0,0,https://www.congress.gov/img/member/k000380_200.jpg,Daniel T. Kildee,Michigan,Democratic,0,0,1958,2025-09-18 15:05:36.289083
K000381,475500,493999.290106026,18499.2901060262,3.8904921358625,190.282939379162,0.0385,https://www.congress.gov/img/member/k000381_200.jpg,Derek Kilmer,Washington,Democratic,0,0,1974,2025-09-18 15:05:36.289083
K000383,21328000,21734584.9338907,406584.933890715,1.9063434634786,28228.3555514142,0.13,https://www.congress.gov/img/member/k000383_200.jpg,Angus S. King Jr.,Maine,Independent,1,0,1944,2025-09-18 15:05:36.289083
K000384,2149500,2249052.10593711,99552.1059371056,4.63140758023287,4452.61319343559,0.1984,https://www.congress.gov/img/member/k000384_200.jpg,Tim Kaine,Virginia,Democratic,1,0,1958,2025-09-18 15:05:36.289083
K000385,40500,40500,0,0,0,0,https://www.congress.gov/img/member/116_rp_il_2_kelly_robin_200.jpg,Robin L. Kelly,Illinois,Democratic,0,1,1956,2025-09-18 15:05:36.289083
K000388,457500,457500,0,0,0,0,https://www.congress.gov/img/member/116_rp_ms_1_kelly_trent_200.jpg,Trent Kelly,Mississippi,Republican,0,1,1966,2025-09-18 15:05:36.289083
K000391,3882500,3882500,0,0,0,0,https://www.congress.gov/img/member/k000391_200.jpg,Raja Krishnamoorthi,Illinois,Democratic,0,1,1973,2025-09-18 15:05:36.289083
K000392,8176500,8579599.07646354,403099.076463539,4.92997097124123,1225.7715210598,0.0143,https://www.congress.gov/img/member/116_rp_tn_8_kustoff_david_200.jpg,David Kustoff,Tennessee,Republican,0,1,1966,2025-09-18 15:05:36.289083
K000393,19283000,20156370.1830051,873370.183005095,4.52922358038217,42165.9191562943,0.2096,https://www.congress.gov/img/member/k000393_200.jpg,John Kennedy,Louisiana,Republican,1,0,1951,2025-09-18 15:05:36.289083
K000394,1588500,1641224.39772563,52724.3977256273,3.31913111272441,124.632837307407,0.0076,https://www.congress.gov/img/member/k000394_200.jpg,Andy Kim,New Jersey,Democratic,1,0,1982,2025-09-18 15:05:36.289083
K000396,1681000,1681000,0,0,0,0,https://www.congress.gov/img/member/k000396_200.jpg,Kaiali'I Kahele,Hawaii,Democratic,0,0,1974,2025-09-18 15:05:36.289083
K000397,3618000,3618000,0,0,0,0,https://www.congress.gov/img/member/k000397_200.jpg,Young Kim,California,Republican,0,1,1962,2025-09-18 15:05:36.289083
K000398,12941500,13393011.2333053,451511.233305318,3.48886321759702,-50146.1116976812,-0.373,https://www.congress.gov/img/member/k000398_200.jpg,"Thomas H. Kean, Jr.",New Jersey,Republican,0,1,1968,2025-09-18 15:05:36.289083
K000399,4247000,4247000,0,0,0,0,https://www.congress.gov/img/member/66b0ce45b0288a917d98f619_200.jpg,Jennifer Kiggans,Virginia,Republican,0,1,1971,2025-09-18 15:05:36.289083
K000400,3775000,3775000,0,0,0,0,https://www.congress.gov/img/member/k000400_200.jpg,Sydney Kamlager-Dove,California,Democratic,0,1,1972,2025-09-18 15:05:36.289083
K000401,56500,56500,0,0,0,0,https://www.congress.gov/img/member/k000401_200.jpg,Kevin Kiley,California,Republican,0,1,1985,2025-09-18 15:05:36.289083
K000402,231000,231000,0,0,0,0,https://www.congress.gov/img/member/668e9306658443009a697c8c_200.jpg,Timothy M. Kennedy,New York,Democratic,0,1,1976,2025-09-18 15:05:36.289083
K000403,1443500,1445641.94159867,2141.94159867032,0.148385285671654,630.315379350213,0.0436,https://www.congress.gov/img/member/67742e7c0b34857ecc9090f5_200.jpg,Mike Kennedy,Utah,Republican,0,1,1969,2025-09-18 15:05:36.289083
K000405,4590600,4660219.8678565,69619.8678565016,1.51657447515579,-69157.6872978788,-1.4623,https://www.congress.gov/img/member/67742fc60b34857ecc909101_200.jpg,Brad Knott,North Carolina,Republican,0,1,1986,2025-09-18 15:05:36.289083
L000266,75000,75000,0,0,0,0,https://www.congress.gov/img/member/l000266_200.jpg,Jake LaTurner,Kansas,Republican,0,0,1988,2025-09-18 15:05:36.289083
L000273,2110000,2153866.88192347,43866.8819234706,2.07899914329245,2020.65074149054,0.0939,https://www.congress.gov/img/member/l000273_200.jpg,Teresa Leger Fernandez,New Mexico,Democratic,0,1,1959,2025-09-18 15:05:36.289083
L000397,5544500,5694203.91512195,149703.915121949,2.70004355887725,3893.50564009883,0.0684,https://www.congress.gov/img/member/671024d7ec807bca66057fcb_200.jpg,Zoe Lofgren,California,Democratic,0,1,1947,2025-09-18 15:05:36.289083
L000491,3012500,3012500,0,0,0,0,https://www.congress.gov/img/member/116_rp_ok_3_lucas_frank_200.jpg,Frank D. Lucas,Oklahoma,Republican,0,1,1960,2025-09-18 15:05:36.289083
L000551,1457500,1457500,0,0,0,0,https://www.congress.gov/img/member/116_rp_ca_13_lee_barbara_200.jpg,Barbara Lee,California,Democratic,0,0,1946,2025-09-18 15:05:36.289083
L000557,2241000,2283042.07053437,42042.0705343713,1.87604063071715,1635.66298503149,0.0717,https://www.congress.gov/img/member/l000557_200.jpg,John B. Larson,Connecticut,Democratic,0,1,1948,2025-09-18 15:05:36.289083
L000560,1275500,1289757.01764667,14257.0176466694,1.11775912557189,-420.279747760622,-0.0326,https://www.congress.gov/img/member/116_rp_wa_2_larsen_rick_200.jpg,Rick Larsen,Washington,Democratic,0,1,1965,2025-09-18 15:05:36.289083
L000562,1063000,1063000,0,0,0,0,https://www.congress.gov/img/member/l000562_200.jpg,Stephen F. Lynch,Massachusetts,Democratic,0,1,1955,2025-09-18 15:05:36.289083
L000566,7733000,7724492.81886142,-8507.1811385788,-0.11001139452449,2477.69798735157,0.0321,https://www.congress.gov/img/member/l000566_200.jpg,Robert E. Latta,Ohio,Republican,0,1,1956,2025-09-18 15:05:36.289083
L000571,15495500,15496295.4572341,795.457234118134,0.00513347251859013,36.4367680177093,0.0002,https://www.congress.gov/img/member/l000571_200.jpg,Cynthia M. Lummis,Wyoming,Republican,1,0,1954,2025-09-18 15:05:36.289083
L000575,758500,796467.764859525,37967.7648595253,5.00563808299608,577.826155899209,0.0726,https://www.congress.gov/img/member/l000575_200.jpg,James Lankford,Oklahoma,Republican,1,0,1968,2025-09-18 15:05:36.289083
L000577,390500,390500,0,0,0,0,https://www.congress.gov/img/member/l000577_200.jpg,Mike Lee,Utah,Republican,1,0,1971,2025-09-18 15:05:36.289083
L000578,3498500,3503571.20527961,5071.20527961105,0.144953702432787,1832.23341438128,0.0523,https://www.congress.gov/img/member/l000578_200.jpg,Doug LaMalfa,California,Republican,0,1,1960,2025-09-18 15:05:36.289083
L000582,3858500,3858500,0,0,0,0,https://www.congress.gov/img/member/l000582_200.jpg,Ted Lieu,California,Democratic,0,1,1969,2025-09-18 15:05:36.289083
L000583,107500,107500,0,0,0,0,https://www.congress.gov/img/member/115_rp_ga_11_loudermilk_barry_200.jpg,Barry Loudermilk,Georgia,Republican,0,1,1963,2025-09-18 15:05:36.289083
L000585,398500,398500,0,0,0,0,https://www.congress.gov/img/member/115_rp_il_18_lahood_darin_200.jpg,Darin LaHood,Illinois,Republican,0,1,1968,2025-09-18 15:05:36.289083
L000589,1953500,1953500,0,0,0,0,https://www.congress.gov/img/member/l000589_200.jpg,Debbie Lesko,Arizona,Republican,0,0,1958,2025-09-18 15:05:36.289083
L000590,9158000,9159376.56137052,1376.56137051806,0.0150312444913525,-241.145665712655,-0.0026,https://www.congress.gov/img/member/l000590_200.jpg,Susie Lee,Nevada,Democratic,0,1,1966,2025-09-18 15:05:36.289083
L000593,1911000,1911000,0,0,0,0,https://www.congress.gov/img/member/l000593_200.jpg,Mike Levin,California,Democratic,0,1,1978,2025-09-18 15:05:36.289083
L000595,1841000,1899494.4452556,58494.4452555978,3.17731913392709,1198.3656619878,0.0631,https://www.congress.gov/img/member/l000595_200.jpg,Julia Letlow,Louisiana,Republican,0,1,1981,2025-09-18 15:05:36.289083
L000596,590500,590500,0,0,0,0,https://www.congress.gov/img/member/l000596_200.jpg,Anna Paulina Luna,Florida,Republican,0,1,1989,2025-09-18 15:05:36.289083
L000597,14020000,14349645.0626268,329645.0626268,2.35124866352924,1267.67393909954,0.0088,https://www.congress.gov/img/member/l000597_200.jpg,Laurel M. Lee,Florida,Republican,0,1,1974,2025-09-18 15:05:36.289083
L000598,369500,433665.002852253,64165.0028522533,17.3653593646152,-1665.00285225373,-0.3825,https://www.congress.gov/img/member/l000598_200.jpg,Nick LaLota,New York,Republican,0,1,1978,2025-09-18 15:05:36.289083
L000599,163000,171619.791175372,8619.79117537226,5.28821544501366,537.257414753258,0.314,https://www.congress.gov/img/member/l000599_200.jpg,Michael Lawler,New York,Republican,0,1,1986,2025-09-18 15:05:36.289083
L000600,247000,248080.049261084,1080.04926108374,0.437266907321352,28.4619594967517,0.0115,https://www.congress.gov/img/member/l000600_200.jpg,Nicholas A. Langworthy,New York,Republican,0,1,1981,2025-09-18 15:05:36.289083
L000601,2313000,2377504.75654882,64504.7565488191,2.78879189575526,1835.9731639591,0.0773,https://www.congress.gov/img/member/l000601_200.jpg,Greg Landsman,Ohio,Democratic,0,1,1976,2025-09-18 15:05:36.289083
L000603,752000,806371.706913254,54371.7069132536,7.23028017463479,805.743092141696,0.1,https://www.congress.gov/img/member/l000603_200.jpg,Morgan Luttrell,Texas,Republican,0,1,1975,2025-09-18 15:05:36.289083
L000606,442500,445849.084372809,3349.08437280852,0.75685522549345,38.9421165694948,0.0087,https://www.congress.gov/img/member/6774301b0b34857ecc909107_200.jpg,George Latimer,New York,Democratic,0,1,1953,2025-09-18 15:05:36.289083
L000607,8065000,8150822.15571566,85822.1557156639,1.06413088302125,3040.2879913142,0.0373,https://www.congress.gov/img/member/6774305d0b34857ecc90910d_200.jpg,Sam Liccardo,California,Democratic,0,1,1970,2025-09-18 15:05:36.289083
M000194,3428000,3428000,0,0,0,0,https://www.congress.gov/img/member/m000194_200.jpg,Nancy Mace,South Carolina,Republican,0,1,1977,2025-09-18 15:05:36.289083
M000312,3558000,3556965.56205328,-1034.43794671865,-0.0290735791657856,60.0153582612984,0.0017,https://www.congress.gov/img/member/117_rp_ma_2_mcgovern_james_200.jpg,James P. McGovern,Massachusetts,Democratic,0,1,1959,2025-09-18 15:05:36.289083
M000317,1598001,1678013.51328727,80012.513287266,5.00703774824083,670.303731726017,0.04,https://www.congress.gov/img/member/m000317_200.jpg,Nicole Malliotakis,New York,Republican,0,1,1980,2025-09-18 15:05:36.289083
M000355,59082500,64172966.8503506,5090466.85035063,8.6158623117685,170424.374901623,0.2663,https://www.congress.gov/img/member/m000355_200.jpg,Mitch McConnell,Kentucky,Republican,1,0,1942,2025-09-18 15:05:36.289083
M000639,822500,822500,0,0,0,0,https://www.congress.gov/img/member/m000639_200.jpg,Robert Menendez,New Jersey,Democratic,0,0,1954,2025-09-18 15:05:36.289083
M000687,1100000,1100000,0,0,0,0,https://www.congress.gov/img/member/m000687_200.jpg,Kweisi Mfume,Maryland,Democratic,0,1,1948,2025-09-18 15:05:36.289083
M000871,5969000,5985355.60236202,16355.6023620209,0.274009086312965,1707.73737254087,0.0285,https://www.congress.gov/img/member/m000871_200.jpg,Tracey Mann,Kansas,Republican,0,1,1976,2025-09-18 15:05:36.289083
M000934,2875500,3017233.5915096,141733.591509604,4.92900683392815,156.758900913876,0.0052,https://www.congress.gov/img/member/m000934_200.jpg,Jerry Moran,Kansas,Republican,1,0,1954,2025-09-18 15:05:36.289083
M001111,3376000,3376000,0,0,0,0,https://www.congress.gov/img/member/m001111_200.jpg,Patty Murray,Washington,Democratic,1,0,1950,2025-09-18 15:05:36.289083
M001135,59143500,64228960.5091792,5085460.50917921,8.59851126358638,110435.535913914,0.1722,https://www.congress.gov/img/member/m001135_200.jpg,Kathy E. Manning,North Carolina,Democratic,0,0,1956,2025-09-18 15:05:36.289083
M001136,7254000,7792468.1362314,538468.136231399,7.42305123009924,25719.6042239293,0.3312,https://www.congress.gov/img/member/677836d41658e791a384976d_200.jpg,Lisa C. McClain,Michigan,Republican,0,1,1966,2025-09-18 15:05:36.289083
M001153,2185000,2307275.52212655,122275.522126551,5.59613373576894,66.5762376612984,0.0029,https://www.congress.gov/img/member/m001153_200.jpg,Lisa Murkowski,Alaska,Republican,1,0,1957,2025-09-18 15:05:36.289083
M001156,1105500,1107563.61198643,2063.61198643292,0.186667750921115,73.5822960429359,0.0066,https://www.congress.gov/img/member/116_rp_nc_10_mchenry_patrick_200.jpg,Patrick T. McHenry,North Carolina,Republican,0,0,1975,2025-09-18 15:05:36.289083
M001159,2230000,2230000,0,0,0,0,https://www.congress.gov/img/member/m001159_200.jpg,Cathy McMorris Rodgers,Washington,Republican,0,0,1969,2025-09-18 15:05:36.289083
M001169,904000,904000,0,0,0,0,https://www.congress.gov/img/member/m001169_200.jpg,Christopher Murphy,Connecticut,Democratic,1,0,1973,2025-09-18 15:05:36.289083
M001176,10990000,10990000,0,0,0,0,https://www.congress.gov/img/member/m001176_200.jpg,Jeff Merkley,Oregon,Democratic,1,0,1956,2025-09-18 15:05:36.289083
M001177,40500,43677.883994316,3177.88399431598,7.8466271464592,118.847694096374,0.2728,https://www.congress.gov/img/member/m001177_200.jpg,Tom McClintock,California,Republican,0,1,1956,2025-09-18 15:05:36.289083
M001183,9174500,9430961.43551103,256461.435511028,2.7953723419372,7286.88794818893,0.0773,https://www.congress.gov/img/member/m001183_200.jpg,Joe Manchin III,West Virginia,Independent,0,0,1947,2025-09-18 15:05:36.289083
M001184,3105500,3109976.37629192,4476.37629192136,0.144143496761274,232.216304581147,0.0075,https://www.congress.gov/img/member/m001184_200.jpg,Thomas Massie,Kentucky,Republican,0,1,1971,2025-09-18 15:05:36.289083
M001188,2622000,2638878.11372931,16878.1137293126,0.643711431323896,2397.0748475627,0.0909,https://www.congress.gov/img/member/m001188_200.jpg,Grace Meng,New York,Democratic,0,1,1975,2025-09-18 15:05:36.289083
M001190,62910000,65580725.228148,2670725.22814796,4.24531112406289,60528.1922916621,0.0924,https://www.congress.gov/img/member/m001190_200.jpg,Markwayne Mullin,Oklahoma,Republican,1,0,1977,2025-09-18 15:05:36.289083
M001194,524500,524500,0,0,0,0,https://www.congress.gov/img/member/m001194_200.jpg,John R. Moolenaar,Michigan,Republican,0,1,1961,2025-09-18 15:05:36.289083
M001195,202500,202500,0,0,0,0,https://www.congress.gov/img/member/m001195_200.jpg,Alexander X. Mooney,West Virginia,Republican,0,0,1971,2025-09-18 15:05:36.289083
M001196,7814500,7814915.22114249,415.22114249412,0.0053134703755086,-25.4254836058244,-0.0003,https://www.congress.gov/img/member/m001196_200.jpg,Seth Moulton,Massachusetts,Democratic,0,1,1978,2025-09-18 15:05:36.289083
M001198,6017000,6039189.43540007,22189.4354000716,0.368779049361335,-117.488955678418,-0.0019,https://www.congress.gov/img/member/m001198_200.jpg,Roger Marshall,Kansas,Republican,1,0,1960,2025-09-18 15:05:36.289083
M001199,925500,925500,0,0,0,0,https://www.congress.gov/img/member/116_rp_fl_18_mast_brian_200.jpg,Brian J. Mast,Florida,Republican,0,1,1980,2025-09-18 15:05:36.289083
M001204,68710000,69044819.6378192,334819.637819186,0.487293898732624,25230.5591192842,0.0366,https://www.congress.gov/img/member/6776ebbf4f8a93753830ca7d_200.jpg,Daniel Meuser,Pennsylvania,Republican,0,1,1964,2025-09-18 15:05:36.289083
M001205,27537001,27668385.9065939,131384.906593915,0.477121334287329,985.304229915142,0.0036,https://www.congress.gov/img/member/m001205_200.jpg,Carol D. Miller,West Virginia,Republican,0,1,1950,2025-09-18 15:05:36.289083
M001206,602000,605231.545013605,3231.54501360469,0.536801497276526,148.024370046682,0.0245,https://www.congress.gov/img/member/m001206_200.jpg,Joseph D. Morelle,New York,Democratic,0,1,1957,2025-09-18 15:05:36.289083
M001208,1592500,1593170.56165645,670.561656448524,0.0421074823515557,-78.5296660414897,-0.0049,https://www.congress.gov/img/member/m001208_200.jpg,Lucy McBath,Georgia,Democratic,0,1,1960,2025-09-18 15:05:36.289083
M001210,22608000,23921131.2747494,1313131.27474945,5.80825935398729,39242.1541817449,0.1643,https://www.congress.gov/img/member/m001210_200.jpg,Gregory F. Murphy,North Carolina,Republican,0,1,1963,2025-09-18 15:05:36.289083
M001211,15790500,15790500,0,0,0,0,https://www.congress.gov/img/member/m001211_200.jpg,Mary E. Miller,Illinois,Republican,0,1,1959,2025-09-18 15:05:36.289083
M001212,2156500,2156500,0,0,0,0,https://www.congress.gov/img/member/m001212_200.jpg,Barry Moore,Alabama,Republican,0,1,1966,2025-09-18 15:05:36.289083
M001213,9627500,9699758.9136298,72258.9136297982,0.750547012514134,2125.21900361776,0.0219,https://www.congress.gov/img/member/m001213_200.jpg,Blake D. Moore,Utah,Republican,0,1,1980,2025-09-18 15:05:36.289083
M001214,199000,199000,0,0,0,0,https://www.congress.gov/img/member/m001214_200.jpg,Frank J. Mrvan,Indiana,Democratic,0,1,1969,2025-09-18 15:05:36.289083
M001215,1775500,1775500,0,0,0,0,https://www.congress.gov/img/member/m001215_200.jpg,Mariannette Miller-Meeks,Iowa,Republican,0,1,1955,2025-09-18 15:05:36.289083
M001216,21250000,21250000,0,0,0,0,https://www.congress.gov/img/member/m001216_200.jpg,Cory Mills,Florida,Republican,0,1,1980,2025-09-18 15:05:36.289083
M001217,11743500,12061287.5679767,317787.567976652,2.70607202262232,3291.76343435235,0.0273,https://www.congress.gov/img/member/m001217_200.jpg,Jared Moskowitz,Florida,Democratic,0,1,1980,2025-09-18 15:05:36.289083
M001218,1245500,1276478.44497006,30978.4449700643,2.48722962425246,-144.291545625776,-0.0113,https://www.congress.gov/img/member/m001218_200.jpg,Richard McCormick,Georgia,Republican,0,1,1968,2025-09-18 15:05:36.289083
M001219,549000,549000,0,0,0,0,https://www.congress.gov/img/member/m001219_200.jpg,James C. Moylan,Guam,Republican,0,1,1962,2025-09-18 15:05:36.289083
M001220,1475000,1573697.73949217,98697.7394921742,6.69137216896097,1615.91590392427,0.1028,https://www.congress.gov/img/member/m001220_200.jpg,Morgan McGarvey,Kentucky,Democratic,0,1,1979,2025-09-18 15:05:36.289083
M001221,169500,171237.13676353,1737.13676352974,1.02485944751017,-23.8869634762523,-0.0139,https://www.congress.gov/img/member/m001221_200.jpg,Marcus J. Molinaro,New York,Republican,0,0,1975,2025-09-18 15:05:36.289083
M001222,10966500,11458373.216095,491873.216095019,4.48523426886444,13215.5106405187,0.1155,https://www.congress.gov/img/member/m001222_200.jpg,Max L. Miller,Ohio,Republican,0,1,1988,2025-09-18 15:05:36.289083
M001223,648500,651648.740616804,3148.74061680387,0.485542115158654,387.254680292914,0.0595,https://www.congress.gov/img/member/m001223_200.jpg,Seth Magaziner,Rhode Island,Democratic,0,1,1983,2025-09-18 15:05:36.289083
M001224,756500,773341.646932966,16841.6469329661,2.22625868248064,82.7883413000964,0.0107,https://www.congress.gov/img/member/m001224_200.jpg,Nathaniel Moran,Texas,Republican,0,1,1974,2025-09-18 15:05:36.289083
M001225,1115500,1115500,0,0,0,0,https://www.congress.gov/img/member/m001225_200.jpg,Kevin Mullin,California,Democratic,0,1,1970,2025-09-18 15:05:36.289083
M001226,1103500,1189896.81964343,86396.8196434344,7.82934477964969,482.780299354345,0.0406,https://www.congress.gov/img/member/m001226_200.jpg,Robert Menendez,New Jersey,Democratic,0,1,1985,2025-09-18 15:05:36.289083
M001227,2505500,2538198.95548371,32698.9554837104,1.30508702788706,-4045.63541407976,-0.1591,https://www.congress.gov/img/member/m001227_200.jpg,Jennifer L. McClellan,Virginia,Democratic,0,1,1972,2025-09-18 15:05:36.289083
M001228,24000,24000,0,0,0,0,https://www.congress.gov/img/member/m001228_200.jpg,Celeste Maloy,Utah,Republican,0,1,1981,2025-09-18 15:05:36.289083
M001229,673000,673000,0,0,0,0,https://www.congress.gov/img/member/66fd489d799e1a7c06d68d62_200.jpg,LaMonica McIver,New Jersey,Democratic,0,1,1986,2025-09-18 15:05:36.289083
M001230,713500,723625.46182266,10125.4618226601,1.41912569343519,266.830870279111,0.0369,https://www.congress.gov/img/member/677430a40b34857ecc909113_200.jpg,Ryan Mackenzie,Pennsylvania,Republican,0,1,1982,2025-09-18 15:05:36.289083
M001231,456000,456000,0,0,0,0,https://www.congress.gov/img/member/677446860b34857ecc909119_200.jpg,John Mannion,New York,Democratic,0,1,1968,2025-09-18 15:05:36.289083
M001232,152469000,152743127.213018,274127.213018417,0.179792097422045,14883.8323594034,0.0097,https://www.congress.gov/img/member/677446d80b34857ecc90911f_200.jpg,April McClain Delaney,Maryland,Democratic,0,1,1964,2025-09-18 15:05:36.289083
M001233,1950500,1969224.27298707,18724.2729870705,0.959972980623968,960.345127660548,0.0488,https://www.congress.gov/img/member/677448630b34857ecc909125_200.jpg,Mark Messmer,Indiana,Republican,0,1,1967,2025-09-18 15:05:36.289083
